1.000000 0.000000
1.100000 0.000037
1.200000 0.000071
1.300000 0.000102
1.400000 0.000130
1.500000 0.000158
1.600000 0.000184
1.700000 0.000209
1.800000 0.000234
1.900000 0.005172
2.000000 0.000000
